time [d]	Qevap [W]	mdot [kg/s]
5720	-36.03184	0.002873352
5721	-27.33497	0.002179822
5722	-26.42081	0.002106923
5723	-32.29525	0.002575379
5724	-25.79265	0.00205683
5725	-21.26579	0.001695837
5726	-16.36739	0.001305214
5727	-24.0851	0.001920662
5728	-29.11324	0.00232163
5729	-35.25613	0.002811493
5730	-49.46487	0.003944567
5731	-42.90312	0.003421301
5732	-55.24506	0.004405508
5733	-111.71394	0.008908608
5734	-75.52285	0.006022556
5735	-125.00241	0.009968295
5736	-115.60081	0.009218565
5737	-129.44672	0.010322705
5738	-258.0292	0.020576491
5739	-434.32493	0.034635162
5740	-1149.98559	0.09170539
5741	-740.68943	0.059066142
5742	-829.73085	0.066166734
5743	-817.82545	0.065217341
5744	-507.83356	0.040497094
5745	-326.68662	0.026051565
5746	-356.04166	0.028392477
5747	-261.62708	0.020863404
5748	-300.97067	0.024000851
5749	-147.63944	0.01177348
5750	-135.43036	0.01079987
5751	-188.35739	0.015020525
5752	-815.7227	0.065049657
5753	-1499.54818	0.119581194
5754	-1403.03085	0.111884438
5755	-1005.01492	0.080144731
5756	-766.16358	0.061097574
5757	-1105.89687	0.088189543
5758	-1129.17389	0.090045765
5759	-1004.84683	0.080131327
5760	-903.15095	0.072021607
5761	-887.7804	0.070795885
5762	-719.69495	0.057391942
5763	-759.34534	0.060553854
5764	-518.76864	0.04136911
5765	-862.6956	0.068795502
5766	-1119.96105	0.089311088
5767	-1404.93301	0.112036126
5768	-1262.79946	0.100701712
5769	-995.32719	0.079372184
5770	-757.30447	0.060391106
5771	-703.29818	0.056084384
5772	-834.90355	0.066579231
5773	-1411.96354	0.112596774
5774	-1745.22959	0.139173013
5775	-1126.49316	0.08983199
5776	-1182.623	0.094308054
5777	-1908.33409	0.152179752
5778	-1900.54553	0.151558655
5779	-1525.55312	0.121654954
5780	-1395.56079	0.111288739
5781	-1275.68103	0.101728949
5782	-1357.86573	0.108282754
5783	-1186.20606	0.094593785
5784	-1711.61016	0.136492039
5785	-1677.21216	0.133748976
5786	-1367.24679	0.109030844
5787	-1461.61717	0.116556393
5788	-1522.05846	0.121376273
5789	-1209.48308	0.096450007
5790	-1184.55753	0.094462323
5791	-1705.08975	0.13597207
5792	-1791.75711	0.142883342
5793	-1644.42733	0.131134556
5794	-1197.48044	0.095492859
5795	-1641.96487	0.130938188
5796	-2360.5569	0.188242178
5797	-2337.37413	0.186393471
5798	-2242.57033	0.17883336
5799	-2676.00749	0.213397726
5800	-2925.79404	0.233316909
5801	-2615.26538	0.208553859
5802	-1862.08672	0.148491764
5803	-2010.04466	0.160290642
5804	-2277.27201	0.181600639
5805	-2624.05364	0.209254677
5806	-3041.78706	0.242566752
5807	-3073.65175	0.245107795
5808	-2375.54694	0.189437555
5809	-1872.16367	0.149295349
5810	-1847.86914	0.147357986
5811	-1879.00544	0.149840945
5812	-1773.75601	0.141447848
5813	-1741.03605	0.1388386
5814	-1527.51417	0.121811338
5815	-1333.66571	0.106352927
5816	-1863.77061	0.148626045
5817	-2719.65967	0.216878762
5818	-2412.95015	0.192420267
5819	-2580.40146	0.205773641
5820	-2687.07543	0.214280338
5821	-2916.92921	0.232609985
5822	-3143.35619	0.250666363
5823	-3081.57603	0.245739715
5824	-2974.43614	0.237195864
5825	-3404.31078	0.271476139
5826	-2904.91175	0.231651655
5827	-2429.70078	0.193756043
5828	-2740.40351	0.218532976
5829	-3141.27411	0.250500328
5830	-2424.11533	0.193310632
5831	-1528.01558	0.121851322
5832	-2677.90666	0.213549175
5833	-2537.24471	0.202332114
5834	-2760.40115	0.220127683
5835	-3150.10956	0.251204909
5836	-2034.12092	0.162210599
5837	-2534.75872	0.20213387
5838	-2740.31498	0.218525915
5839	-2850.23882	0.227291773
5840	-3032.52404	0.241828074
5841	-2460.14418	0.196183746
5842	-2036.96376	0.162437301
5843	-2296.97182	0.183171596
5844	-1977.42194	0.15768915
5845	-1536.21403	0.122505106
5846	-1730.66998	0.13801196
5847	-2327.86931	0.185635511
5848	-2328.53881	0.185688901
5849	-2548.637	0.20324059
5850	-2770.33653	0.220919979
5851	-3034.18141	0.241960241
5852	-2920.70103	0.232910768
5853	-3256.99283	0.259728296
5854	-2961.96745	0.236201551
5855	-2760.46303	0.220132618
5856	-2094.44716	0.167021305
5857	-2216.89273	0.176785704
5858	-2242.62636	0.178837828
5859	-2443.44945	0.194852428
5860	-2273.9366	0.181334657
5861	-2581.02663	0.205823496
5862	-3001.49382	0.239353574
5863	-3529.06255	0.281424446
5864	-3532.61025	0.281707357
5865	-3711.13548	0.295943818
5866	-3258.97754	0.259886566
5867	-3290.04598	0.262364114
5868	-2377.79126	0.189616528
5869	-1763.42543	0.140624038
5870	-1632.3892	0.130174577
5871	-2151.26405	0.171552157
5872	-2168.21228	0.172903691
5873	-1970.86032	0.157165895
5874	-2199.55216	0.175402884
5875	-2418.76271	0.192883789
5876	-2438.47734	0.194455928
5877	-2462.43855	0.196366711
5878	-2902.50233	0.231459515
5879	-2989.05178	0.238361386
5880	-2400.00956	0.191388322
5881	-2046.50108	0.163197853
5882	-1798.2185	0.143398605
5883	-1818.81778	0.14504129
5884	-1723.57159	0.137445901
5885	-1443.38896	0.115102788
5886	-1268.3879	0.101147361
5887	-2027.6035	0.16169087
5888	-2203.84606	0.1757453
5889	-1936.37093	0.154415544
5890	-1993.66544	0.158984485
5891	-2005.72125	0.159945873
5892	-2111.40722	0.168373781
5893	-2297.80642	0.183238151
5894	-2789.35813	0.222436852
5895	-3018.52187	0.240711472
5896	-2016.75084	0.160825426
5897	-1967.87578	0.156927893
5898	-2072.12265	0.165241041
5899	-1759.15519	0.140283508
5900	-1854.30115	0.147870905
5901	-1890.74275	0.150776934
5902	-2197.54977	0.175243203
5903	-2698.8039	0.215215621
5904	-2161.80406	0.172392669
5905	-1967.65166	0.156910021
5906	-1979.59541	0.157862472
5907	-1651.40482	0.131690975
5908	-1911.44824	0.152428089
5909	-1077.78632	0.085947872
5910	-1007.07048	0.080308651
5911	-769.52551	0.061365671
5912	-695.17045	0.055436241
5913	-648.56623	0.051719795
5914	-598.32877	0.047713618
5915	-853.72456	0.068080108
5916	-782.9172	0.062433588
5917	-796.87816	0.063546903
5918	-950.01179	0.075758515
5919	-821.96595	0.065547524
5920	-732.72394	0.058430936
5921	-781.23032	0.062299068
5922	-960.15959	0.076567751
5923	-1519.69922	0.121188136
5924	-1369.85966	0.109239207
5925	-1759.66232	0.140323949
5926	-2024.32698	0.161429584
5927	-1666.98766	0.132933626
5928	-1234.22585	0.098423114
5929	-612.96209	0.04888055
5930	-563.12568	0.044906354
5931	-458.89363	0.036594389
5932	-658.8556	0.052540319
5933	-1552.66098	0.123816666
5934	-2031.30746	0.161986241
5935	-1512.06107	0.120579033
5936	-1192.82969	0.095121985
5937	-754.559	0.060172169
5938	-835.07749	0.066593102
5939	-1668.21447	0.133031457
5940	-1491.11079	0.118908357
5941	-1779.55973	0.141910664
5942	-1752.01247	0.139713913
5943	-1101.30813	0.087823615
5944	-1095.55446	0.087364789
5945	-1045.68568	0.083388013
5946	-850.04998	0.067787079
5947	-807.1999	0.064370008
5948	-770.32176	0.061429168
5949	-456.78204	0.036426
5950	-300.07419	0.023929361
5951	-384.65063	0.030673894
5952	-633.32256	0.050504191
5953	-538.9345	0.042977233
5954	-184.99247	0.014752191
5955	-73.24915	0.005841241
5956	-232.48147	0.018539192
5957	-426.03795	0.033974318
5958	-255.80269	0.020398938
5959	-86.34886	0.006885874
5960	-40.43481	0.003224467
5961	-44.13578	0.003519599
5962	-29.21061	0.002329395
5963	-36.29431	0.002894284
5964	-249.19674	0.019872148
5965	-538.08807	0.042909734
5966	-650.89895	0.051905818
5967	-128.35251	0.010235447
5968	-104.15535	0.00830585
5969	-142.46973	0.011361223
5970	-146.89038	0.011713746
5971	-74.98608	0.005979752
5972	-179.24764	0.014294071
5973	-468.35425	0.037348823
5974	-412.139	0.032865949
5975	-333.55504	0.026599286
5976	-285.01915	0.0227288
5977	-218.84785	0.017451981
5978	-205.12583	0.016357722
5979	-229.671	0.018315072
5980	-369.01761	0.029427242
5981	-486.5913	0.038803135
5982	-174.68256	0.013930029
5983	-96.70895	0.007712038
5984	-68.77832	0.005484714
5985	-67.98207	0.005421217
5986	-40.83586	0.003256448
5987	-33.43067	0.002665923
5988	-15.4414	0.001231372
5989	-37.10226	0.002958713
5990	-113.3418	0.009038422
5991	-196.89488	0.015701347
5992	-150.38218	0.0119922
5993	-154.82935	0.012346838
5994	-133.87023	0.010675457
5995	-100.50144	0.008014469
5996	-83.70947	0.006675396
5997	-149.1022	0.011890128
5998	-190.99678	0.015231003
5999	-172.90715	0.013788449
6000	-35.54525	0.00283455
6001	-12.23573	0.000975736
6002	-17.02207	0.001357422
6003	-14.88695	0.001187157
6004	-10.15664	0.000809939
6005	-3.96656	0.000316312
6006	-5.64746	0.000450355
6007	-19.34296	0.001542501
6008	-31.88536	0.002542692
6009	-21.40138	0.001706649
6010	-3.24987	0.00025916
6011	-3.26456	0.000260332
6012	-4.25256	0.000339119
6013	-1.3	0.000103668
6014	-2.81931	0.000224826
6015	-5.24056	0.000417907
6016	-4.61526	0.000368043
6017	-1.3	0.000103668
6018	-11.40698	0.000909648
6019	-17.12828	0.001365892
6020	-11.21822	0.000894595
6021	-16.41458	0.001308978
6022	-13.81341	0.001101547
6023	-6.53809	0.000521379
6024	-4.25555	0.000339359
6025	-15.52681	0.001238182
6026	-25.65108	0.002045541
6027	-23.40091	0.001866102
6028	-33.7935	0.002694857
6029	-25.95476	0.002069757
6030	-9.09792	0.000725512
6031	-2.6689	0.000212831
6032	-1.3	0.000103668
6033	-1.3	0.000103668
6034	-1.3	0.000103668
6035	-8.89447	0.000709288
6036	-9.04189	0.000721044
6037	-9.43995	0.000752787
6038	-3.25871	0.000259865
6039	-1.3	0.000103668
6040	-1.3	0.000103668
6041	-1.3	0.000103668
6042	-1.3	0.000103668
6043	-4.73616	0.000377684
6044	-7.23112	0.000576645
6045	-3.57136	0.000284798
6046	-4.22903	0.000337243
6047	-5.99547	0.000478108
6048	-1.3	0.000103668
6049	-1.3	0.000103668
6050	-1.3	0.000103668
6051	-1.99056	0.000158737
6052	-3.20853	0.000255863
6053	-6.99816	0.000558067
6054	-5.81555	0.000463759
6055	-7.11906	0.000567709
6056	-11.30974	0.000901893
6057	-10.64323	0.000848743
6058	-8.14528	0.000649544
6059	-2.73078	0.000217766
6060	-1.3	0.000103668
6061	-1.3	0.000103668
6062	-1.3	0.000103668
6063	-1.3	0.000103668
6064	-1.3	0.000103668
6065	-1.3	0.000103668
6066	-1.3	0.000103668
6067	-1.3	0.000103668
6068	-1.40075	0.000111703
6069	-1.3	0.000103668
6070	-1.3	0.000103668
6071	-5.47638	0.000436713
6072	-3.51819	0.000280557
6073	-18.78851	0.001498286
6074	-8.04505	0.000641551
6075	-5.75653	0.000459053
6076	-3.69226	0.000294438
6077	-9.44593	0.000753264
6078	-15.7599	0.00125677
6079	-13.37401	0.001066508
6080	-16.57968	0.001322143
6081	-29.80627	0.002376895
6082	-43.77607	0.003490915
6083	-57.56894	0.004590825
6084	-56.74318	0.004524975
6085	-36.03184	0.002873352
6086	-27.33497	0.002179822
6087	-26.42081	0.002106923
6088	-32.29525	0.002575379
6089	-25.79265	0.00205683
6090	-21.26579	0.001695837
6091	-16.36739	0.001305214
6092	-24.0851	0.001920662
6093	-29.11324	0.00232163
6094	-35.25613	0.002811493
6095	-49.46487	0.003944567
6096	-42.90312	0.003421301
6097	-55.24506	0.004405508
6098	-111.71394	0.008908608
6099	-75.52285	0.006022556
6100	-125.00241	0.009968295
6101	-115.60081	0.009218565
6102	-129.44672	0.010322705
6103	-258.0292	0.020576491
6104	-434.32493	0.034635162
6105	-1149.98559	0.09170539
6106	-740.68943	0.059066142
6107	-829.73085	0.066166734
6108	-817.82545	0.065217341
6109	-507.83356	0.040497094
6110	-326.68662	0.026051565
6111	-356.04166	0.028392477
6112	-261.62708	0.020863404
6113	-300.97067	0.024000851
6114	-147.63944	0.01177348
6115	-135.43036	0.01079987
6116	-188.35739	0.015020525
6117	-815.7227	0.065049657
6118	-1499.54818	0.119581194
6119	-1403.03085	0.111884438
6120	-1005.01492	0.080144731
6121	-766.16358	0.061097574
6122	-1105.89687	0.088189543
6123	-1129.17389	0.090045765
6124	-1004.84683	0.080131327
6125	-903.15095	0.072021607
6126	-887.7804	0.070795885
6127	-719.69495	0.057391942
6128	-759.34534	0.060553854
6129	-518.76864	0.04136911
6130	-862.6956	0.068795502
6131	-1119.96105	0.089311088
6132	-1404.93301	0.112036126
6133	-1262.79946	0.100701712
6134	-995.32719	0.079372184
6135	-757.30447	0.060391106
6136	-703.29818	0.056084384
6137	-834.90355	0.066579231
6138	-1411.96354	0.112596774
6139	-1745.22959	0.139173013
6140	-1126.49316	0.08983199
6141	-1182.623	0.094308054
6142	-1908.33409	0.152179752
6143	-1900.54553	0.151558655
6144	-1525.55312	0.121654954
6145	-1395.56079	0.111288739
6146	-1275.68103	0.101728949
6147	-1357.86573	0.108282754
6148	-1186.20606	0.094593785
6149	-1711.61016	0.136492039
6150	-1677.21216	0.133748976
6151	-1367.24679	0.109030844
6152	-1461.61717	0.116556393
6153	-1522.05846	0.121376273
6154	-1209.48308	0.096450007
6155	-1184.55753	0.094462323
6156	-1705.08975	0.13597207
6157	-1791.75711	0.142883342
6158	-1644.42733	0.131134556
6159	-1197.48044	0.095492859
6160	-1641.96487	0.130938188
6161	-2360.5569	0.188242178
6162	-2337.37413	0.186393471
6163	-2242.57033	0.17883336
6164	-2676.00749	0.213397726
6165	-2925.79404	0.233316909
6166	-2615.26538	0.208553859
6167	-1862.08672	0.148491764
6168	-2010.04466	0.160290642
6169	-2277.27201	0.181600639
6170	-2624.05364	0.209254677
6171	-3041.78706	0.242566752
6172	-3073.65175	0.245107795
6173	-2375.54694	0.189437555
6174	-1872.16367	0.149295349
6175	-1847.86914	0.147357986
6176	-1879.00544	0.149840945
6177	-1773.75601	0.141447848
6178	-1741.03605	0.1388386
6179	-1527.51417	0.121811338
6180	-1333.66571	0.106352927
6181	-1863.77061	0.148626045
6182	-2719.65967	0.216878762
6183	-2412.95015	0.192420267
6184	-2580.40146	0.205773641
6185	-2687.07543	0.214280338
6186	-2916.92921	0.232609985
6187	-3143.35619	0.250666363
6188	-3081.57603	0.245739715
6189	-2974.43614	0.237195864
6190	-3404.31078	0.271476139
6191	-2904.91175	0.231651655
6192	-2429.70078	0.193756043
6193	-2740.40351	0.218532976
6194	-3141.27411	0.250500328
6195	-2424.11533	0.193310632
6196	-1528.01558	0.121851322
6197	-2677.90666	0.213549175
6198	-2537.24471	0.202332114
6199	-2760.40115	0.220127683
6200	-3150.10956	0.251204909
6201	-2034.12092	0.162210599
6202	-2534.75872	0.20213387
6203	-2740.31498	0.218525915
6204	-2850.23882	0.227291773
6205	-3032.52404	0.241828074
6206	-2460.14418	0.196183746
6207	-2036.96376	0.162437301
6208	-2296.97182	0.183171596
6209	-1977.42194	0.15768915
6210	-1536.21403	0.122505106
6211	-1730.66998	0.13801196
6212	-2327.86931	0.185635511
6213	-2328.53881	0.185688901
6214	-2548.637	0.20324059
6215	-2770.33653	0.220919979
6216	-3034.18141	0.241960241
6217	-2920.70103	0.232910768
6218	-3256.99283	0.259728296
6219	-2961.96745	0.236201551
6220	-2760.46303	0.220132618
6221	-2094.44716	0.167021305
6222	-2216.89273	0.176785704
6223	-2242.62636	0.178837828
6224	-2443.44945	0.194852428
6225	-2273.9366	0.181334657
6226	-2581.02663	0.205823496
6227	-3001.49382	0.239353574
6228	-3529.06255	0.281424446
6229	-3532.61025	0.281707357
6230	-3711.13548	0.295943818
6231	-3258.97754	0.259886566
6232	-3290.04598	0.262364114
6233	-2377.79126	0.189616528
6234	-1763.42543	0.140624038
6235	-1632.3892	0.130174577
6236	-2151.26405	0.171552157
6237	-2168.21228	0.172903691
6238	-1970.86032	0.157165895
6239	-2199.55216	0.175402884
6240	-2418.76271	0.192883789
6241	-2438.47734	0.194455928
6242	-2462.43855	0.196366711
6243	-2902.50233	0.231459515
6244	-2989.05178	0.238361386
6245	-2400.00956	0.191388322
6246	-2046.50108	0.163197853
6247	-1798.2185	0.143398605
6248	-1818.81778	0.14504129
6249	-1723.57159	0.137445901
6250	-1443.38896	0.115102788
6251	-1268.3879	0.101147361
6252	-2027.6035	0.16169087
6253	-2203.84606	0.1757453
6254	-1936.37093	0.154415544
6255	-1993.66544	0.158984485
6256	-2005.72125	0.159945873
6257	-2111.40722	0.168373781
6258	-2297.80642	0.183238151
6259	-2789.35813	0.222436852
6260	-3018.52187	0.240711472
6261	-2016.75084	0.160825426
6262	-1967.87578	0.156927893
6263	-2072.12265	0.165241041
6264	-1759.15519	0.140283508
6265	-1854.30115	0.147870905
6266	-1890.74275	0.150776934
6267	-2197.54977	0.175243203
6268	-2698.8039	0.215215621
6269	-2161.80406	0.172392669
6270	-1967.65166	0.156910021
6271	-1979.59541	0.157862472
6272	-1651.40482	0.131690975
6273	-1911.44824	0.152428089
6274	-1077.78632	0.085947872
6275	-1007.07048	0.080308651
6276	-769.52551	0.061365671
6277	-695.17045	0.055436241
6278	-648.56623	0.051719795
6279	-598.32877	0.047713618
6280	-853.72456	0.068080108
6281	-782.9172	0.062433588
6282	-796.87816	0.063546903
6283	-950.01179	0.075758515
6284	-821.96595	0.065547524
6285	-732.72394	0.058430936
6286	-781.23032	0.062299068
6287	-960.15959	0.076567751
6288	-1519.69922	0.121188136
6289	-1369.85966	0.109239207
6290	-1759.66232	0.140323949
6291	-2024.32698	0.161429584
6292	-1666.98766	0.132933626
6293	-1234.22585	0.098423114
6294	-612.96209	0.04888055
6295	-563.12568	0.044906354
6296	-458.89363	0.036594389
6297	-658.8556	0.052540319
6298	-1552.66098	0.123816666
6299	-2031.30746	0.161986241
6300	-1512.06107	0.120579033
6301	-1192.82969	0.095121985
6302	-754.559	0.060172169
6303	-835.07749	0.066593102
6304	-1668.21447	0.133031457
6305	-1491.11079	0.118908357
6306	-1779.55973	0.141910664
6307	-1752.01247	0.139713913
6308	-1101.30813	0.087823615
6309	-1095.55446	0.087364789
6310	-1045.68568	0.083388013
6311	-850.04998	0.067787079
6312	-807.1999	0.064370008
6313	-770.32176	0.061429168
6314	-456.78204	0.036426
6315	-300.07419	0.023929361
6316	-384.65063	0.030673894
6317	-633.32256	0.050504191
6318	-538.9345	0.042977233
6319	-184.99247	0.014752191
6320	-73.24915	0.005841241
6321	-232.48147	0.018539192
6322	-426.03795	0.033974318
6323	-255.80269	0.020398938
6324	-86.34886	0.006885874
6325	-40.43481	0.003224467
6326	-44.13578	0.003519599
6327	-29.21061	0.002329395
6328	-36.29431	0.002894284
6329	-249.19674	0.019872148
6330	-538.08807	0.042909734
6331	-650.89895	0.051905818
6332	-128.35251	0.010235447
6333	-104.15535	0.00830585
6334	-142.46973	0.011361223
6335	-146.89038	0.011713746
6336	-74.98608	0.005979752
6337	-179.24764	0.014294071
6338	-468.35425	0.037348823
6339	-412.139	0.032865949
6340	-333.55504	0.026599286
6341	-285.01915	0.0227288
6342	-218.84785	0.017451981
6343	-205.12583	0.016357722
6344	-229.671	0.018315072
6345	-369.01761	0.029427242
6346	-486.5913	0.038803135
6347	-174.68256	0.013930029
6348	-96.70895	0.007712038
6349	-68.77832	0.005484714
6350	-67.98207	0.005421217
6351	-40.83586	0.003256448
6352	-33.43067	0.002665923
6353	-15.4414	0.001231372
6354	-37.10226	0.002958713
6355	-113.3418	0.009038422
6356	-196.89488	0.015701347
6357	-150.38218	0.0119922
6358	-154.82935	0.012346838
6359	-133.87023	0.010675457
6360	-100.50144	0.008014469
6361	-83.70947	0.006675396
6362	-149.1022	0.011890128
6363	-190.99678	0.015231003
6364	-172.90715	0.013788449
6365	-35.54525	0.00283455
6366	-12.23573	0.000975736
6367	-17.02207	0.001357422
6368	-14.88695	0.001187157
6369	-10.15664	0.000809939
6370	-3.96656	0.000316312
6371	-5.64746	0.000450355
6372	-19.34296	0.001542501
6373	-31.88536	0.002542692
6374	-21.40138	0.001706649
6375	-3.24987	0.00025916
6376	-3.26456	0.000260332
6377	-4.25256	0.000339119
6378	-1.3	0.000103668
6379	-2.81931	0.000224826
6380	-5.24056	0.000417907
6381	-4.61526	0.000368043
6382	-1.3	0.000103668
6383	-11.40698	0.000909648
6384	-17.12828	0.001365892
6385	-11.21822	0.000894595
6386	-16.41458	0.001308978
6387	-13.81341	0.001101547
6388	-6.53809	0.000521379
6389	-4.25555	0.000339359
6390	-15.52681	0.001238182
6391	-25.65108	0.002045541
6392	-23.40091	0.001866102
6393	-33.7935	0.002694857
6394	-25.95476	0.002069757
6395	-9.09792	0.000725512
6396	-2.6689	0.000212831
6397	-1.3	0.000103668
6398	-1.3	0.000103668
6399	-1.3	0.000103668
6400	-8.89447	0.000709288
6401	-9.04189	0.000721044
6402	-9.43995	0.000752787
6403	-3.25871	0.000259865
6404	-1.3	0.000103668
6405	-1.3	0.000103668
6406	-1.3	0.000103668
6407	-1.3	0.000103668
6408	-4.73616	0.000377684
6409	-7.23112	0.000576645
6410	-3.57136	0.000284798
6411	-4.22903	0.000337243
6412	-5.99547	0.000478108
6413	-1.3	0.000103668
6414	-1.3	0.000103668
6415	-1.3	0.000103668
6416	-1.99056	0.000158737
6417	-3.20853	0.000255863
6418	-6.99816	0.000558067
6419	-5.81555	0.000463759
6420	-7.11906	0.000567709
6421	-11.30974	0.000901893
6422	-10.64323	0.000848743
6423	-8.14528	0.000649544
6424	-2.73078	0.000217766
6425	-1.3	0.000103668
6426	-1.3	0.000103668
6427	-1.3	0.000103668
6428	-1.3	0.000103668
6429	-1.3	0.000103668
6430	-1.3	0.000103668
6431	-1.3	0.000103668
6432	-1.3	0.000103668
6433	-1.40075	0.000111703
6434	-1.3	0.000103668
6435	-1.3	0.000103668
6436	-5.47638	0.000436713
6437	-3.51819	0.000280557
6438	-18.78851	0.001498286
6439	-8.04505	0.000641551
6440	-5.75653	0.000459053
6441	-3.69226	0.000294438
6442	-9.44593	0.000753264
6443	-15.7599	0.00125677
6444	-13.37401	0.001066508
6445	-16.57968	0.001322143
6446	-29.80627	0.002376895
6447	-43.77607	0.003490915
6448	-57.56894	0.004590825
6449	-56.74318	0.004524975
6450	-36.03184	0.002873352
6451	-27.33497	0.002179822
6452	-26.42081	0.002106923
6453	-32.29525	0.002575379
6454	-25.79265	0.00205683
6455	-21.26579	0.001695837
6456	-16.36739	0.001305214
6457	-24.0851	0.001920662
6458	-29.11324	0.00232163
6459	-35.25613	0.002811493
6460	-49.46487	0.003944567
6461	-42.90312	0.003421301
6462	-55.24506	0.004405508
6463	-111.71394	0.008908608
6464	-75.52285	0.006022556
6465	-125.00241	0.009968295
6466	-115.60081	0.009218565
6467	-129.44672	0.010322705
6468	-258.0292	0.020576491
6469	-434.32493	0.034635162
6470	-1149.98559	0.09170539
6471	-740.68943	0.059066142
6472	-829.73085	0.066166734
6473	-817.82545	0.065217341
6474	-507.83356	0.040497094
6475	-326.68662	0.026051565
6476	-356.04166	0.028392477
6477	-261.62708	0.020863404
6478	-300.97067	0.024000851
6479	-147.63944	0.01177348
6480	-135.43036	0.01079987
6481	-188.35739	0.015020525
6482	-815.7227	0.065049657
6483	-1499.54818	0.119581194
6484	-1403.03085	0.111884438
6485	-1005.01492	0.080144731
6486	-766.16358	0.061097574
6487	-1105.89687	0.088189543
6488	-1129.17389	0.090045765
6489	-1004.84683	0.080131327
6490	-903.15095	0.072021607
6491	-887.7804	0.070795885
6492	-719.69495	0.057391942
6493	-759.34534	0.060553854
6494	-518.76864	0.04136911
6495	-862.6956	0.068795502
6496	-1119.96105	0.089311088
6497	-1404.93301	0.112036126
6498	-1262.79946	0.100701712
6499	-995.32719	0.079372184
6500	-757.30447	0.060391106
6501	-703.29818	0.056084384
6502	-834.90355	0.066579231
6503	-1411.96354	0.112596774
6504	-1745.22959	0.139173013
6505	-1126.49316	0.08983199
6506	-1182.623	0.094308054
6507	-1908.33409	0.152179752
6508	-1900.54553	0.151558655
6509	-1525.55312	0.121654954
6510	-1395.56079	0.111288739
6511	-1275.68103	0.101728949
6512	-1357.86573	0.108282754
6513	-1186.20606	0.094593785
6514	-1711.61016	0.136492039
6515	-1677.21216	0.133748976
6516	-1367.24679	0.109030844
6517	-1461.61717	0.116556393
6518	-1522.05846	0.121376273
6519	-1209.48308	0.096450007
6520	-1184.55753	0.094462323
6521	-1705.08975	0.13597207
6522	-1791.75711	0.142883342
6523	-1644.42733	0.131134556
6524	-1197.48044	0.095492859
6525	-1641.96487	0.130938188
6526	-2360.5569	0.188242178
6527	-2337.37413	0.186393471
6528	-2242.57033	0.17883336
6529	-2676.00749	0.213397726
6530	-2925.79404	0.233316909
6531	-2615.26538	0.208553859
6532	-1862.08672	0.148491764
6533	-2010.04466	0.160290642
6534	-2277.27201	0.181600639
6535	-2624.05364	0.209254677
6536	-3041.78706	0.242566752
6537	-3073.65175	0.245107795
6538	-2375.54694	0.189437555
6539	-1872.16367	0.149295349
6540	-1847.86914	0.147357986
6541	-1879.00544	0.149840945
6542	-1773.75601	0.141447848
6543	-1741.03605	0.1388386
6544	-1527.51417	0.121811338
6545	-1333.66571	0.106352927
6546	-1863.77061	0.148626045
6547	-2719.65967	0.216878762
6548	-2412.95015	0.192420267
6549	-2580.40146	0.205773641
6550	-2687.07543	0.214280338
6551	-2916.92921	0.232609985
6552	-3143.35619	0.250666363
6553	-3081.57603	0.245739715
6554	-2974.43614	0.237195864
6555	-3404.31078	0.271476139
6556	-2904.91175	0.231651655
6557	-2429.70078	0.193756043
6558	-2740.40351	0.218532976
6559	-3141.27411	0.250500328
6560	-2424.11533	0.193310632
6561	-1528.01558	0.121851322
6562	-2677.90666	0.213549175
6563	-2537.24471	0.202332114
6564	-2760.40115	0.220127683
6565	-3150.10956	0.251204909
6566	-2034.12092	0.162210599
6567	-2534.75872	0.20213387
6568	-2740.31498	0.218525915
6569	-2850.23882	0.227291773
6570	-3032.52404	0.241828074
6571	-2460.14418	0.196183746
6572	-2036.96376	0.162437301
6573	-2296.97182	0.183171596
6574	-1977.42194	0.15768915
6575	-1536.21403	0.122505106
6576	-1730.66998	0.13801196
6577	-2327.86931	0.185635511
6578	-2328.53881	0.185688901
6579	-2548.637	0.20324059
6580	-2770.33653	0.220919979
6581	-3034.18141	0.241960241
6582	-2920.70103	0.232910768
6583	-3256.99283	0.259728296
6584	-2961.96745	0.236201551
6585	-2760.46303	0.220132618
6586	-2094.44716	0.167021305
6587	-2216.89273	0.176785704
6588	-2242.62636	0.178837828
6589	-2443.44945	0.194852428
6590	-2273.9366	0.181334657
6591	-2581.02663	0.205823496
6592	-3001.49382	0.239353574
6593	-3529.06255	0.281424446
6594	-3532.61025	0.281707357
6595	-3711.13548	0.295943818
6596	-3258.97754	0.259886566
6597	-3290.04598	0.262364114
6598	-2377.79126	0.189616528
6599	-1763.42543	0.140624038
6600	-1632.3892	0.130174577
6601	-2151.26405	0.171552157
6602	-2168.21228	0.172903691
6603	-1970.86032	0.157165895
6604	-2199.55216	0.175402884
6605	-2418.76271	0.192883789
6606	-2438.47734	0.194455928
6607	-2462.43855	0.196366711
6608	-2902.50233	0.231459515
6609	-2989.05178	0.238361386
6610	-2400.00956	0.191388322
6611	-2046.50108	0.163197853
6612	-1798.2185	0.143398605
6613	-1818.81778	0.14504129
6614	-1723.57159	0.137445901
6615	-1443.38896	0.115102788
6616	-1268.3879	0.101147361
6617	-2027.6035	0.16169087
6618	-2203.84606	0.1757453
6619	-1936.37093	0.154415544
6620	-1993.66544	0.158984485
6621	-2005.72125	0.159945873
6622	-2111.40722	0.168373781
6623	-2297.80642	0.183238151
